open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change
3348.57,3364.14,3337.92,3356.55,12249.5259,41051947.292541,82872,7126.9666,23890123.638599,3351.0299999999997,7.980000000000018
3356.56,3362.6,3352.0,3360.4,9048.4681,30383639.19228,49214,6017.4775,20206221.204971,3357.3,3.8400000000001455
3360.41,3371.39,3353.76,3368.39,8283.2453,27849157.361957,41273,4330.8091,14562782.239581,3362.575,7.980000000000018
3368.39,3374.85,3359.0,3361.63,12395.1235,41727676.955827,40430,5080.9531,17106176.979216,3366.925,-6.7599999999997635
3361.63,3366.79,3352.66,3360.38,6124.8096,20571397.981406,56041,3220.7203,10817425.018403,3359.725,-1.25
3360.39,3400.0,3354.5,3389.92,25353.4495,85833727.021767,126206,14624.3318,49526369.545417,3377.25,29.5300000000002
3389.91,3405.6,3377.72,3383.92,12042.4553,40868396.324894,87332,5309.9152,18015056.479195,3391.66,-5.989999999999782
3383.93,3398.5,3378.0,3398.49,6649.5622,22533126.768687,54839,3670.8299,12439268.226343,3388.25,14.559999999999945
3398.49,3401.99,3387.23,3388.55,8153.031,27656839.097025,44994,3086.1367,10470858.041059,3394.6099999999997,-9.9399999999996
3388.54,3427.54,3388.0,3417.69,21263.6161,72391803.217634,94261,11895.905,40516492.867238,3407.77,29.15000000000009
3417.69,3419.14,3403.99,3412.39,9082.2648,30991011.984784,51456,3921.4996,13381258.412487,3411.5649999999996,-5.300000000000182
3412.4,3415.68,3402.13,3410.37,6764.2091,23048339.477133,50806,3308.9221,11274674.172111,3408.9049999999997,-2.0300000000002
3410.37,3422.0,3408.79,3420.05,8269.1047,28252863.243661,42236,4209.446,14381999.094498,3415.395,9.680000000000291
3420.06,3442.62,3414.21,3437.93,12781.0633,43804109.260711,65582,6917.5515,23713664.618287,3428.415,17.86999999999989
3437.92,3470.0,3434.4,3467.95,16975.8994,58542885.090223,100841,9183.4391,31683255.988959,3452.2,30.029999999999745
3467.94,3476.0,3457.99,3468.81,13175.5473,45685126.303361,93224,6601.0814,22889810.197357,3466.995,0.8699999999998909
3468.81,3475.0,3456.87,3471.18,8525.1221,29556505.943438,61055,3599.5706,12481220.583463,3465.935,2.369999999999891
3471.18,3481.14,3465.93,3480.48,11713.9902,40709693.06386,64061,6604.3999,22952077.648467,3473.535,9.300000000000182
3480.48,3484.4,3459.44,3465.85,17496.4264,60701567.740016,88617,6833.0186,23705533.381475,3471.92,-14.63000000000011
3465.86,3509.99,3440.38,3495.19,48467.5536,168408230.173653,281276,26008.4103,90396144.577688,3475.185,29.329999999999927
3495.15,3496.26,3456.52,3463.51,22439.9878,77915212.415771,236083,9772.9855,33933137.533989,3476.3900000000003,-31.639999999999873
3463.52,3491.19,3448.6,3469.54,20071.7158,69727785.40037,153704,9939.2854,34538620.041251,3469.895,6.019999999999982
3469.54,3478.95,3428.99,3450.46,19324.2089,66716679.19113,180336,8934.4566,30827287.818543,3453.97,-19.079999999999927
3450.42,3465.53,3440.21,3465.24,10697.789,36965501.309991,95569,6056.3834,20928337.158971,3452.87,14.819999999999709
3465.23,3474.69,3459.13,3463.18,9031.3711,31307112.830875,99256,4263.5035,14781854.66277,3466.91,-2.050000000000182
3463.18,3475.28,3452.04,3453.0,7230.9041,25040374.742552,101053,3163.6262,10958210.657571,3463.66,-10.179999999999836
3453.0,3455.93,3443.01,3454.2,6454.7338,22268213.059854,65509,3093.6518,10672660.603515,3449.4700000000003,1.199999999999818
3454.2,3454.2,3421.79,3440.61,9097.7128,31267872.324324,70592,4003.6014,13759937.616604,3437.995,-13.58999999999969
3440.6,3456.99,3437.49,3455.67,7571.1691,26093256.177168,64187,4042.4112,13933325.594707,3447.24,15.070000000000164
3455.68,3466.54,3446.75,3449.22,6987.2027,24142989.449582,73135,3396.5806,11739650.408758,3456.645,-6.460000000000036
3449.22,3465.59,3442.62,3464.83,7084.8117,24474943.399401,64695,4036.1842,13946072.99341,3454.105,15.610000000000127
3464.83,3477.03,3457.04,3457.95,9491.4632,32922745.205763,53028,6240.519,21648409.788808,3467.035,-6.880000000000109
3457.96,3472.89,3456.02,3470.16,6813.8043,23598958.907796,38355,4179.0944,14472443.127251,3464.455,12.199999999999818
3470.17,3470.94,3456.0,3458.38,4721.452,16349479.601711,40012,2051.9729,7105399.699152,3463.4700000000003,-11.789999999999964
3458.39,3460.51,3444.81,3455.98,5278.9939,18224670.185645,50853,2329.2645,8041955.393571,3452.66,-2.4099999999998545
3455.98,3461.51,3442.0,3442.6,6067.3688,20938264.106128,48851,2203.1869,7605052.989998,3451.755,-13.38000000000011
3442.59,3444.4,3432.44,3433.27,10366.9208,35641678.485103,55948,3973.0416,13657393.63383,3438.42,-9.320000000000164
3433.27,3442.51,3423.44,3430.2,9863.8558,33857666.905957,57564,4307.3348,14787774.568707,3432.9750000000004,-3.0700000000001637
3430.2,3450.85,3429.11,3443.62,8419.4183,28985991.868614,65712,4607.357,15861277.17215,3439.98,13.420000000000073
3443.63,3452.0,3438.59,3446.01,6043.2111,20819663.204465,45253,3068.6576,10572367.992155,3445.295,2.380000000000109
3446.0,3468.01,3446.0,3465.62,8910.8343,30819533.635978,57913,4943.3177,17096915.145511,3457.005,19.61999999999989
3465.61,3476.53,3461.26,3463.83,9335.3841,32375135.988769,68247,4156.0366,14416091.263957,3468.8950000000004,-1.7800000000002
3463.83,3498.38,3463.51,3481.85,20429.6258,71206359.75484,149023,10380.6026,36184248.790632,3480.945,18.019999999999982
3481.86,3536.64,3481.61,3527.19,40404.7648,142090519.458483,261830,22742.4826,79954582.846487,3509.125,45.32999999999993
3527.19,3576.0,3520.09,3565.13,43427.6596,154140075.328199,272831,21926.337,77840800.115757,3548.045,37.940000000000055
3565.14,3598.8,3565.14,3584.28,36438.0576,130641816.16462,237465,16635.2892,59637472.297198,3581.9700000000003,19.140000000000327
3584.28,3593.45,3573.6,3575.47,17057.277,61098722.475532,109883,8528.9518,30553285.535518,3583.5249999999996,-8.8100000000004
3575.47,3617.5,3574.08,3605.59,21918.6992,78950409.875628,146308,11856.7947,42702913.702416,3595.79,30.120000000000346
3605.59,3630.0,3602.24,3622.83,16233.7184,58744755.854046,123501,9043.8938,32722865.887784,3616.12,17.23999999999978
3622.82,3623.44,3600.0,3600.57,12673.3172,45739737.372632,99102,5118.1165,18472522.168511,3611.7200000000003,-22.25
3600.57,3616.69,3595.0,3614.39,9275.1467,33477884.711323,75489,5137.6224,18545208.411735,3605.8450000000003,13.819999999999709
3614.38,3624.38,3610.21,3616.18,9072.8703,32829134.083733,52573,4959.1374,17946628.460104,3617.295,1.7999999999997272
3616.19,3617.72,3604.63,3609.01,7725.2028,27882765.077866,46240,3372.2992,12170893.637562,3611.175,-7.179999999999836
3609.0,3620.86,3601.81,3602.41,8720.3463,31474026.323655,55923,3964.8751,14313680.844769,3611.335,-6.5900000000001455
3602.42,3604.11,3579.92,3596.27,12627.9075,45333984.042005,72687,5569.2102,19991672.288732,3592.0150000000003,-6.150000000000091
3596.28,3600.0,3582.88,3596.4,5799.9804,20833041.859226,46402,3094.7088,11117234.947316,3591.44,0.11999999999989086
3596.4,3600.42,3591.0,3597.97,4911.3179,17659059.167705,36148,2778.9014,9991144.413437,3595.71,1.569999999999709
3597.98,3597.98,3584.16,3591.47,6145.7455,22059143.802944,35558,3396.9739,12192567.002025,3591.0699999999997,-6.510000000000218
3591.48,3597.01,3586.71,3596.65,6759.1067,24284563.82033,32206,4182.8293,15029597.17947,3591.86,5.170000000000073
3596.66,3607.13,3595.2,3600.61,8055.571,29000885.850275,36769,4745.75,17085795.000413,3601.165,3.950000000000273
3600.61,3609.81,3593.2,3594.04,8427.0417,30351249.45913,40112,4857.7653,17499003.470446,3601.505,-6.570000000000164
3594.05,3603.62,3585.0,3585.01,8414.6727,30240674.032951,42354,4921.6144,17687641.310541,3594.31,-9.039999999999964
3585.01,3595.58,3583.73,3589.55,5935.4402,21305117.580622,42474,2591.8843,9302283.87814,3589.6549999999997,4.539999999999964
3589.55,3592.57,3572.42,3588.09,6155.1131,22041095.34113,51946,2875.9573,10298908.190447,3582.495,-1.4600000000000364
3588.08,3605.57,3585.0,3602.01,6166.174,22166750.258089,41366,3755.6335,13503347.704274,3595.285,13.930000000000291
3602.01,3644.4,3600.62,3635.52,19709.5732,71507914.09204,126280,10957.4294,39755634.522441,3622.51,33.50999999999976
3635.53,3649.66,3626.32,3644.0,15195.3965,55284924.628556,95303,7562.8753,27520779.074179,3637.99,8.4699999999998
3644.0,3647.03,3633.1,3636.99,10596.9781,38580681.080804,59132,4416.638,16081763.591851,3640.065,-7.010000000000218
3637.0,3663.25,3592.06,3607.81,29445.2197,106648993.303656,188909,13463.5102,48776760.262689,3627.6549999999997,-29.190000000000055
3607.81,3628.23,3601.62,3622.09,13219.1063,47827738.443847,105077,6798.6928,24602893.339803,3614.925,14.2800000000002
3622.09,3634.1,3620.01,3633.31,7443.0027,26998236.237483,76304,3801.4132,13789413.11623,3627.0550000000003,11.2199999999998
3633.32,3644.54,3619.61,3626.73,5942.0122,21590264.1649,65937,2586.3725,9398707.094319,3632.075,-6.5900000000001455
3626.73,3639.39,3624.24,3631.14,5014.6305,18207719.765591,60202,2482.7301,9013590.36813,3631.8149999999996,4.4099999999998545
3631.13,3668.0,3631.13,3660.47,11788.1643,43062556.114261,95606,6587.2268,24063454.80717,3649.565,29.33999999999969
3660.47,3671.6,3654.73,3658.11,10460.5936,38311789.088263,73304,5797.6858,21235880.574196,3663.165,-2.3599999999996726
3658.12,3662.92,3646.0,3660.09,5837.6981,21332720.938157,46169,2417.2142,8836145.059877,3654.46,1.9700000000002547
3660.08,3665.75,3651.12,3656.88,6495.5211,23761675.464217,41687,3215.2565,11762963.045991,3658.435,-3.199999999999818
3656.88,3675.25,3648.32,3650.11,7721.2453,28260957.018666,67691,4044.929,14809405.452431,3661.785,-6.769999999999982
3650.11,3651.35,3631.28,3636.78,7251.8803,26402221.58469,64621,2960.41,10780565.935369,3641.315,-13.329999999999927
3636.79,3645.37,3635.0,3641.41,3940.0888,14340201.856916,41384,1806.2136,6573558.055997,3640.185,4.619999999999891
3641.42,3641.56,3629.66,3637.79,4257.575,15474331.532559,32044,1833.3715,6662327.088427,3635.6099999999997,-3.630000000000109
3637.79,3650.44,3637.17,3644.3,5267.2416,19195405.678746,43604,3219.2319,11732414.633355,3643.8050000000003,6.510000000000218
3644.31,3644.31,3631.14,3632.65,3565.7741,12965828.190511,45357,1503.6689,5468655.508504,3637.725,-11.659999999999854
3632.65,3641.83,3629.0,3639.08,2493.9537,9067969.780135,32778,1524.2145,5542367.747136,3635.415,6.429999999999836
3639.09,3641.26,3630.2,3631.56,3206.8857,11655140.289182,34743,1837.6319,6678416.801092,3635.73,-7.5300000000002
3631.55,3633.29,3607.35,3620.01,10062.2175,36411422.485464,80921,4783.1955,17309609.754155,3620.3199999999997,-11.539999999999964
3620.0,3623.4,3605.0,3609.46,6934.7639,25065028.713056,54853,3495.2434,12636776.790812,3614.2,-10.539999999999964
3609.49,3618.12,3603.33,3615.62,6390.2224,23085597.732127,71008,3531.6887,12760197.983412,3610.725,6.130000000000109
3615.61,3620.96,3609.61,3613.47,5702.4335,20604386.110491,43079,3209.7752,11599080.700825,3615.285,-2.1400000000003274
3613.46,3622.82,3605.0,3614.08,6026.4379,21782948.434091,46776,3425.8809,12385070.817633,3613.91,0.6199999999998909
3614.13,3627.5,3612.74,3614.65,5317.1915,19249948.89714,48061,3049.7442,11041511.839885,3620.12,0.5199999999999818
3614.67,3628.15,3593.7,3623.11,16124.9013,58170596.047607,119937,6896.6426,24885140.778615,3610.925,8.440000000000055
3623.12,3638.77,3619.43,3629.6,10598.325,38472537.995572,87726,5671.7543,20591334.329394,3629.1,6.480000000000018
3629.6,3641.12,3624.51,3628.01,8603.3835,31252208.465448,90366,4235.4492,15387389.765018,3632.815,-1.5899999999996908
3628.02,3648.11,3622.47,3627.81,7556.8965,27469672.565652,76284,3678.74,13376805.771481,3635.29,-0.21000000000003638
3627.81,3632.91,3613.04,3630.75,6588.636,23867416.900207,61908,2952.6524,10697735.432378,3622.975,2.9400000000000546
3630.75,3639.67,3626.51,3637.78,4983.438,18110094.579412,59469,2619.5986,9519489.595553,3633.09,7.0300000000002
3637.78,3656.88,3629.5,3635.77,7618.656,27757896.509835,80006,3544.9083,12915739.222016,3643.19,-2.0100000000002183
3635.77,3648.4,3634.13,3645.66,4085.5397,14875024.104436,57378,2043.1162,7439896.644286,3641.2650000000003,9.889999999999873
3645.65,3649.49,3634.78,3645.32,4857.2098,17690090.049176,42164,1902.3011,6927815.800329,3642.135,-0.32999999999992724
3645.32,3656.0,3633.0,3635.99,6289.2771,22920647.27955,79034,3131.0139,11414048.821903,3644.5,-9.330000000000382
3636.0,3655.62,3621.15,3621.74,8638.5392,31416280.186815,137592,3703.6032,13471646.889275,3638.385,-14.260000000000218
3621.74,3655.58,3610.63,3648.84,10083.4556,36590278.691827,117033,5122.5545,18591886.544041,3633.105,27.100000000000364
3648.83,3684.03,3645.01,3658.46,24484.5836,89862250.307145,224880,12518.7295,45946160.735591,3664.5200000000004,9.63000000000011
3658.45,3675.0,3654.3,3664.92,7108.9878,26066552.40477,69158,3315.9117,12158566.876288,3664.65,6.470000000000255
3664.92,3678.79,3660.01,3672.68,8059.5478,29552742.612833,60247,3218.7433,11805733.796344,3669.4,7.7599999999997635
3672.67,3698.04,3667.29,3680.61,13438.1539,49523765.683325,80274,7301.562,26908965.786644,3682.665,7.940000000000055
3680.61,3684.98,3665.61,3666.22,9560.6493,35114545.234278,61505,4539.2324,16672576.748706,3675.295,-14.390000000000327
3666.22,3668.45,3642.6,3650.75,12947.0168,47292597.533305,89258,5375.3874,19635350.43619,3655.5249999999996,-15.4699999999998
3650.75,3662.73,3636.41,3640.9,11828.1837,43142560.353398,81702,5066.6586,18486403.139726,3649.5699999999997,-9.849999999999909
3640.89,3650.0,3640.38,3644.75,7532.7706,27458803.760181,59474,4392.0926,16011017.199055,3645.19,3.8600000000001273
3644.75,3646.48,3633.0,3637.87,9231.291,33593126.935209,67318,4446.2748,16180507.135021,3639.74,-6.880000000000109
3637.88,3659.58,3636.0,3654.52,7279.3633,26563755.928912,61183,4313.8611,15738715.064124,3647.79,16.639999999999873
3654.51,3663.11,3641.73,3642.52,7854.6157,28696546.4268,79647,4114.8694,15034629.093068,3652.42,-11.990000000000236
3642.52,3653.17,3625.27,3651.03,11920.5926,43390389.766594,111005,6529.7222,23769331.724728,3639.2200000000003,8.510000000000218
3651.03,3702.8,3622.1,3685.47,39793.0032,145558590.271699,277654,20626.7811,75480444.918221,3662.45,34.4399999999996
3685.48,3714.49,3671.11,3714.45,38122.313,140822431.90977,286035,19717.6085,72847944.744184,3692.8,28.9699999999998
3714.45,3744.83,3691.19,3710.18,35457.3293,131948667.115452,239664,18323.9173,68204805.987275,3718.01,-4.269999999999982
3710.18,3710.19,3655.55,3673.87,22148.2314,81513831.747663,199820,10705.8493,39402276.622243,3682.87,-36.309999999999945
3673.86,3692.3,3662.14,3682.22,8783.3147,32323422.799457,82381,4901.1671,18039991.861951,3677.2200000000003,8.359999999999673
3682.23,3695.51,3675.36,3687.44,5775.7957,21307653.594387,81587,2924.0014,10788057.860313,3685.4350000000004,5.210000000000036
3687.44,3703.38,3672.68,3683.49,9805.4595,36160998.317212,97213,5045.0566,18607073.452275,3688.0299999999997,-3.950000000000273
3683.41,3689.2,3666.37,3667.16,8740.3237,32118231.692469,84340,4728.866,17378305.464012,3677.785,-16.25
3667.17,3683.67,3667.0,3678.52,5738.7596,21094114.574884,38669,3161.8658,11621251.224928,3675.335,11.349999999999909
3678.52,3687.74,3668.69,3687.45,5310.0838,19530685.453684,66234,2730.3038,10041128.650348,3678.215,8.929999999999836
3687.44,3693.67,3673.04,3675.14,9549.757,35163808.735864,89815,4812.472,17718374.007358,3683.355,-12.300000000000182
3675.14,3696.27,3663.0,3694.55,7285.253,26818823.362138,65027,3748.2259,13801448.307064,3679.635,19.41000000000031
3694.55,3700.86,3676.0,3678.07,5392.2517,19891342.981243,57925,2644.8766,9756997.089789,3688.4300000000003,-16.480000000000018
3678.07,3688.68,3674.24,3682.25,5464.8177,20120780.419674,57555,2693.1776,9915481.236735,3681.46,4.179999999999836
3682.25,3685.92,3673.51,3673.52,3573.3921,13151537.126734,26599,1628.0836,5992703.18133,3679.715,-8.730000000000018
3673.51,3676.91,3659.0,3669.38,7338.6124,26918064.239718,58074,3217.7755,11804546.512616,3667.955,-4.130000000000109
3669.37,3675.52,3664.43,3672.6,4213.4243,15467680.098915,36099,2298.2649,8436870.730389,3669.975,3.230000000000018
3672.61,3680.0,3662.8,3667.77,5648.3919,20731827.447113,39628,2085.675,7657499.786817,3671.4,-4.8400000000001455
3667.78,3679.27,3660.33,3674.63,6959.3098,25536573.036721,42894,3781.4342,13876467.083798,3669.8,6.849999999999909
3674.63,3676.74,3652.8,3661.09,8630.073,31622523.51361,61164,3669.6206,13445770.598594,3664.77,-13.539999999999964
3661.08,3665.31,3651.54,3657.61,6950.9515,25427550.564331,48564,3500.8673,12806923.534675,3658.425,-3.4699999999998
3657.6,3658.59,3625.55,3639.27,15576.5266,56696837.710074,109315,6886.6614,25073009.473555,3642.07,-18.329999999999927
3639.28,3643.16,3626.07,3633.42,9322.2855,33877986.622234,78409,4472.3388,16254272.398189,3634.615,-5.860000000000127
3633.42,3645.95,3631.0,3636.0,11886.0966,43260478.804036,64651,7829.6513,28500799.065566,3638.475,2.5799999999999272
3636.0,3642.0,3532.41,3568.75,40590.9625,146297934.702701,233928,17036.7863,61425160.3411,3587.205,-67.25
3568.75,3582.4,3413.81,3462.64,175958.0091,615865162.7558111,827059,81336.5735,284739958.110649,3498.105,-106.11000000000013
3462.65,3491.7,3448.74,3458.06,39325.1035,136394736.948637,259636,17938.9839,62232132.632205,3470.22,-4.5900000000001455
3458.07,3470.28,3420.0,3442.55,32622.0802,112498612.028883,242229,13999.3488,48277614.74299,3445.1400000000003,-15.519999999999982
3442.56,3458.96,3413.11,3421.82,24724.3267,84817231.555188,211603,12402.5168,42550900.409236,3436.035,-20.73999999999978
3421.82,3438.01,3372.71,3385.67,40578.2809,138166848.282968,271316,18464.399,62869480.468851,3405.36,-36.15000000000009
3385.68,3400.9,3364.85,3396.62,29685.6682,100444389.060042,289201,14817.2498,50141713.789097,3382.875,10.940000000000055
3396.61,3414.04,3361.77,3363.32,23011.093,78009604.366066,150231,10985.7861,37259850.552198,3387.9049999999997,-33.289999999999964
3363.31,3397.67,3356.31,3396.7,15975.0119,53969985.423674,117416,8296.5757,28034834.171164,3376.99,33.38999999999987
3396.7,3396.7,3374.67,3381.31,11281.6083,38168436.371641,100363,6006.1056,20320467.796844,3385.685,-15.389999999999873
3381.31,3415.1,3378.23,3411.71,16300.7594,55460594.051392,112972,8967.4856,30508980.250366,3396.665,30.40000000000009
3411.71,3411.72,3375.01,3391.32,12559.7522,42609057.641289,106228,5394.7418,18295641.101944,3393.365,-20.389999999999873
3391.32,3404.78,3382.73,3382.9,11179.4043,37948555.015068,113700,4768.2939,16186886.144534,3393.755,-8.420000000000073
3382.9,3387.94,3343.22,3360.31,31992.3981,107603979.313773,254129,13119.1372,44137702.649971,3365.58,-22.590000000000146
3360.31,3373.14,3342.76,3348.12,19029.7933,63840126.587048,162818,7319.4161,24556660.79359,3357.95,-12.190000000000055
3348.12,3373.0,3336.95,3351.41,18943.3303,63550481.553762,130132,8674.665,29102924.837494,3354.975,3.2899999999999636
3351.41,3362.37,3307.1,3308.77,35109.8738,116873180.663282,200427,14814.201,49331900.022433,3334.7349999999997,-42.63999999999987
3308.77,3359.37,3306.41,3354.59,23788.447,79366441.378957,138165,14022.3226,46802777.151601,3332.89,45.820000000000164
3354.59,3376.85,3351.01,3366.14,17986.478,60520668.730795,110457,10481.2474,35264998.336949,3363.9300000000003,11.549999999999727
3366.13,3374.28,3346.2,3347.48,11564.1915,38883093.107211,81558,5709.506,19199589.548275,3360.24,-18.65000000000009
3347.48,3373.37,3346.91,3362.45,9384.1924,31536717.132319,77975,4559.543,15324624.482555,3360.14,14.9699999999998
3362.45,3367.81,3323.0,3349.79,17172.4943,57394344.385535,150476,8107.5812,27105468.666694,3345.4049999999997,-12.659999999999854
3349.78,3360.91,3338.83,3339.62,11019.1562,36915943.809577,139554,5571.6444,18668204.338991,3349.87,-10.16000000000031
3339.61,3366.54,3339.61,3358.25,21452.5986,72056339.712413,164285,10062.2788,33794367.073967,3353.075,18.639999999999873
3358.25,3381.6,3347.66,3369.53,36293.0925,122026959.229041,263527,16070.4602,54043248.885345,3364.63,11.2800000000002
3369.54,3386.36,3332.55,3346.73,41700.7057,139726786.191297,253688,17033.13,57116048.423953,3359.455,-22.809999999999945
3346.72,3347.68,3311.71,3314.03,26561.8171,88472811.743745,193013,12108.8555,40338795.624144,3329.6949999999997,-32.6899999999996
3314.03,3320.1,3208.2,3263.06,114192.1444,371881126.74403906,527873,51131.8003,166332875.257512,3264.1499999999996,-50.970000000000255
3263.06,3330.98,3259.1,3282.83,39039.0985,128593286.993595,251690,19919.8634,65615857.565443,3295.04,19.769999999999982
3282.84,3310.0,3272.05,3280.68,22809.3997,75064020.226685,114444,11072.2093,36446518.74574,3291.025,-2.1600000000003092
3280.68,3292.14,3266.08,3285.68,11729.2775,38472939.832013,68807,5477.6619,17968037.352408,3279.1099999999997,5.0
3285.68,3305.31,3270.0,3299.35,15413.6005,50740172.4198,70619,9313.2107,30671362.991318,3287.6549999999997,13.670000000000073
3299.35,3334.15,3299.01,3333.14,13115.6852,43524126.16925,47701,8381.541,27820213.820345,3316.58,33.789999999999964
3333.13,3334.8,3316.67,3327.29,6412.2722,21320435.024773,31959,3496.4306,11626094.352807,3325.735,-5.8400000000001455
3327.29,3343.2,3318.21,3342.2,7581.3299,25236089.684406,63886,4365.8084,14531299.558996,3330.705,14.909999999999854
3342.2,3357.27,3335.54,3345.96,9720.2156,32546428.759025,89521,5110.9269,17111155.01117,3346.4049999999997,3.7600000000002183
3345.96,3351.22,3306.5,3341.18,25042.5614,83346190.905862,194588,12060.4678,40134892.570939,3328.8599999999997,-4.7800000000002
3341.19,3342.49,3317.19,3324.74,9884.4092,32874719.020403,73525,4576.0412,15219860.810658,3329.84,-16.450000000000273
3324.71,3343.23,3312.13,3340.3,9291.5614,30882460.028657,68615,4195.2076,13947082.242309,3327.6800000000003,15.590000000000146
3340.3,3343.36,3325.06,3328.87,8953.9185,29870222.236804,69973,4582.2409,15293907.718131,3334.21,-11.430000000000291
3328.86,3334.99,3315.26,3316.21,9212.1338,30630731.766148,62699,4756.8717,15820979.1093,3325.125,-12.650000000000091
3316.21,3324.43,3281.96,3288.71,21420.9516,70630064.518425,135959,8461.2965,27899686.033682,3303.1949999999997,-27.5
3288.71,3327.2,3265.77,3309.91,28998.0043,95536368.231188,163993,15062.8271,49642848.758912,3296.4849999999997,21.199999999999818
3309.92,3327.75,3306.93,3318.1,13185.9131,43781672.528913,91789,7308.2648,24265948.603701,3317.34,8.179999999999836
3318.11,3322.11,3284.88,3311.56,16748.1018,55341837.851952,111750,7039.3322,23261423.40744,3303.495,-6.550000000000182
3311.57,3326.72,3293.5,3301.41,9477.9267,31368057.837962,121461,4142.7224,13711588.673424,3310.1099999999997,-10.16000000000031
3301.41,3310.31,3280.86,3296.2,10210.5769,33673251.946826,115699,4496.7987,14831239.274824,3295.585,-5.210000000000036
3296.21,3298.99,3213.0,3221.04,45027.4256,146436685.810021,293491,18238.991,59321572.301157,3255.995,-75.17000000000007
3221.04,3253.2,3210.28,3251.3,41712.5213,134934466.347283,292323,21850.1231,70693382.938483,3231.74,30.26000000000022
3251.3,3337.0,3244.29,3320.58,32545.3779,107188691.455494,232673,18137.5732,59742439.7378,3290.645,69.27999999999975
3320.57,3327.91,3288.01,3302.76,24390.6587,80696966.529321,144178,12273.2609,40603896.405523,3307.96,-17.809999999999945
3302.75,3304.4,3235.8,3250.48,25390.063,82941160.031268,223111,11286.8346,36867189.835772,3270.1000000000004,-52.26999999999998
3250.46,3270.35,3245.63,3260.16,14587.1581,47540148.421184,132404,8095.0134,26383686.98351,3257.99,9.699999999999818
3260.17,3268.79,3190.82,3195.63,36953.3121,119075739.701963,197256,15342.6093,49467112.998047,3229.8050000000003,-64.53999999999996
3195.63,3214.4,3158.0,3195.55,54616.7903,173904423.620454,400109,24549.9192,78180681.381598,3186.2,-0.07999999999992724
3195.55,3226.29,3190.21,3207.43,16850.589,54088112.412695,167684,8477.1296,27211014.80804,3208.25,11.879999999999654
3207.43,3239.59,3187.58,3224.24,20748.2553,66590528.813094,125824,8369.8744,26900215.203252,3213.585,16.809999999999945
3224.23,3233.33,3209.99,3219.2,9268.6692,29843661.25502,113378,5013.5997,16142005.716011,3221.66,-5.0300000000002
3219.2,3233.79,3214.11,3222.98,8720.494,28111749.906287,119566,4346.1606,14011343.18228,3223.95,3.7800000000002
3222.98,3240.24,3213.74,3237.29,10481.3848,33825752.783552,117811,5880.0928,18978505.755146,3226.99,14.309999999999945
3237.29,3260.47,3230.89,3241.47,11765.7733,38188302.663801,110644,6664.2401,21629916.539237,3245.68,4.179999999999836
3241.48,3256.0,3239.16,3254.37,7758.615,25200547.608695,80159,3595.1754,11676174.201889,3247.58,12.889999999999873
3254.36,3265.08,3246.84,3254.2,8337.3664,27134658.123578,79235,3323.8585,10819667.285065,3255.96,-0.16000000000030923
3254.21,3281.57,3242.4,3264.18,11603.6494,37861975.813085,106389,6135.112,20028508.307469,3261.985,9.9699999999998
3264.19,3280.97,3260.0,3278.39,9624.4359,31470076.691092,101692,4017.5105,13140026.434744,3270.4849999999997,14.199999999999818
3278.38,3313.65,3271.02,3296.29,24701.258,81320999.900928,143661,12339.1382,40643468.440382,3292.335,17.909999999999854
3296.29,3302.0,3288.12,3296.31,14474.4792,47700634.342586,86981,7303.0032,24067611.741553,3295.06,0.01999999999998181
3296.31,3310.8,3290.5,3302.45,15979.6805,52764354.878826,85489,8531.5391,28176465.8942,3300.65,6.139999999999873
3302.45,3321.25,3297.84,3318.54,10522.1835,34805301.763155,68189,4915.0658,16263429.204754,3309.545,16.090000000000146
3318.53,3320.8,3295.74,3311.65,17363.6052,57442631.650317,78552,6277.6661,20775498.623305,3308.27,-6.880000000000109
3311.64,3312.52,3293.1,3310.73,10621.6203,35079199.430125,74057,3628.3639,11983767.069695,3302.81,-0.9099999999998545
3310.73,3317.03,3215.76,3244.24,80403.3222,261556165.843931,349346,36790.4958,119639354.377235,3266.3950000000004,-66.49000000000024
3244.23,3279.39,3235.75,3257.01,40048.9256,130383287.104524,303251,20916.0127,68089871.702612,3257.5699999999997,12.7800000000002
3257.0,3276.34,3193.97,3245.14,57697.7222,186544009.237382,381841,29424.9328,95146778.569148,3235.1549999999997,-11.860000000000127
3245.15,3261.84,3232.2,3247.48,23216.5797,75341428.639606,207166,13151.1135,42682420.335857,3247.02,2.3299999999999272
3247.48,3322.49,3242.52,3315.07,30344.343,99650980.495794,204518,15367.2269,50488832.819705,3282.505,67.59000000000015
3315.06,3315.06,3281.43,3286.67,22616.7283,74590153.472033,175217,9715.1382,32039127.311746,3298.245,-28.389999999999873
3286.67,3299.27,3270.55,3295.66,11624.6174,38198907.349951,106755,6099.9478,20048260.373936,3284.91,8.989999999999782
3295.65,3295.65,3257.38,3259.59,10231.9101,33472690.791354,101575,4827.7526,15795016.639173,3276.5150000000003,-36.059999999999945
3259.57,3274.4,3256.9,3264.85,5626.5976,18374119.484875,41544,3419.041,11164312.577521,3265.65,5.279999999999745
3264.85,3281.37,3260.0,3273.62,6197.2518,20254342.454972,35403,3623.4689,11841904.870512,3270.685,8.769999999999982
