close,high,low,ema_5,open,ma_5,ema_10,ma_10,ma_20,lower_band,upper_band,rsi_14,taker_buy_quote_asset_volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume
98565.82,98686.77,98296.01,98533.54807909048,98650.0,98734.91200000001,98181.04320136759,98102.902,97501.86649999999,95748.30339186864,99255.42960813134,65.6810532053691,29966868.1639916,65834199.7003049,135718,304.35685
98131.22,98649.9,98043.12,98399.43871939366,98565.82,98622.76,98171.98443748258,98163.447,97627.028,96093.02486773724,99161.03113226277,69.11242522736859,35319346.4828259,88989307.2200586,158238,359.13178
98262.08,98424.77,97800.0,98353.65247959577,98131.22,98529.82400000001,98188.36544884938,98253.932,97690.551,96162.12691086548,99218.97508913453,68.82467945696733,47161327.7694172,82090743.2512746,167247,480.61381
97131.99,98283.95,97105.26,97946.43165306386,98262.08,98148.222,97996.29718542221,98227.531,97710.751,96225.8312364989,99195.67076350111,46.424770907009076,85936030.3891024,172113814.8216956,257560,879.9027
97344.54,97500.48,96398.39,97745.80110204258,97132.0,97887.12999999999,97877.7958789818,98213.239,97717.6485,96241.33249355928,99193.96450644071,44.89393476111208,112330844.9133911,246845043.84391448,381592,1157.31681
97083.11,97755.35,97069.4,97524.9040680284,97344.02,97590.58799999999,97733.30753734874,98162.75,97722.125,96254.5361682303,99189.7138317697,45.07610644667581,46574504.9989573,94344618.6246618,234698,477.88567
97527.97,97719.86,97070.28,97525.92604535227,97083.11,97469.938,97695.97343964897,98046.349,97742.7235,96299.59434611638,99185.8526538836,51.789224829906864,33396081.3168951,63895203.5964842,145271,342.68057
97292.0,97718.8,96951.41,97447.95069690152,97527.96,97275.92199999999,97622.52372334915,97902.87299999999,97784.7295,96455.3815801942,99114.0774198058,48.953414886451846,46941331.6894101,98122552.803531,208237,482.20453
97595.28,97695.8,97035.58,97497.06046460102,97292.0,97368.58,97617.57031910383,97758.401,97833.329,96616.45213823052,99050.20586176947,51.04066126677069,37196548.435708,78484109.1432976,134710,381.88704
97400.01,97723.18,97287.87,97464.71030973402,97595.29,97379.674,97578.01389744859,97633.402,97830.133,96608.84337913866,99051.42262086134,48.21813466688383,16068915.6578995,36889039.5024854,95968,164.819
97269.03,97436.69,96819.36,97399.48353982269,97400.01,97416.85800000001,97521.83500700339,97503.723,97803.3125,96556.44740759998,99050.17759240002,33.462107952170456,32386168.9227992,71958961.9943179,153046,333.81715
97456.91,98057.51,97224.83,97418.62569321513,97269.03,97402.646,97510.0304602755,97436.292,97799.8695,96549.40243599324,99050.33656400676,35.748643716642874,45907528.3791256,86162498.2293038,134934,469.94184
96892.0,97577.99,96539.91,97243.08379547676,97456.92,97322.646,97397.66128567996,97299.28400000001,97776.60800000001,96475.20003566923,99078.01596433079,27.182240389550913,31337006.989695,68246926.4417706,118951,322.84168
97147.46,97399.99,96624.0,97211.20919698452,96892.0,97233.082,97352.17014282905,97300.831,97764.18100000001,96442.87590949911,99085.48609050091,33.56917276130132,60465797.9633096,85315958.2646347,104265,623.05094
97291.99,97313.26,96900.0,97238.13613132302,97147.46,97211.478,97341.22829867831,97295.576,97754.4075,96421.64200730469,99087.17299269531,36.25166480667718,18306273.6340522,36375014.2759625,91478,188.53545
97253.01,97448.08,97052.0,97243.09408754868,97292.0,97208.274,97325.18860800951,97312.566,97737.658,96387.7768816545,99087.53911834549,39.636539573510866,19880461.1685493,41067564.0397424,174251,204.45927
97060.01,97432.69,96720.0,97182.0660583658,97253.01,97128.894,97276.97431564415,97265.76999999999,97656.0595,96352.56941257384,98959.54958742617,36.019808382497466,19339225.6711502,43479775.6053324,168792,199.1725
96719.99,97236.18,96613.18,97028.04070557721,97060.0,97094.492,97175.70444007248,97208.56899999999,97555.72099999999,96290.88227971552,98820.55972028447,44.12958234541372,16020669.4738045,36012946.3566195,140657,165.39006
96994.37,97320.0,96549.37,97016.81713705148,96719.99,97063.874,97142.73454187748,97148.478,97453.43950000001,96377.19540862078,98529.68359137923,45.09696299302341,30543683.7801521,58803556.2518438,161918,315.0167
96076.01,97071.97,96072.0,96703.21475803433,96994.37,96820.678,96948.78462517247,97016.07800000001,97324.73999999999,96235.4413210915,98414.03867890849,38.089775490303985,27098962.3010371,68837997.7982119,152952,280.84786
96156.19,96409.64,95890.28,96520.8731720229,96076.01,96601.314,96804.67651150475,96904.794,97204.25850000001,96160.8704099531,98247.64659004692,32.24554773243817,45963479.7236129,107891916.9426234,191687,478.01935
96739.99,96749.99,96112.0,96593.91211468194,96156.19,96537.31,96792.91532759479,96833.102,97134.69700000001,96168.89867435808,98100.49532564195,43.44566531227266,30000080.3551782,57037595.6075806,105840,310.92321
96210.24,96847.99,96080.0,96466.02140978797,96740.0,96435.36,96686.9743589412,96764.926,97032.10500000001,96137.23466249555,97926.97533750447,34.393915492947016,21171783.8973805,53462917.2543718,109138,219.62851
96534.5,96689.55,96196.85,96488.84760652532,96210.25,96343.386,96659.2517482246,96703.63,97002.2305,96081.87011494649,97922.59088505352,40.523246519743516,27541892.1983026,48618856.4259208,127816,285.48215
96940.27,97256.02,96333.5,96639.32173768355,96534.51,96516.238,96710.34597582012,96668.45800000001,96982.017,96075.66026990328,97888.37373009673,46.60461696079034,36177261.5947907,75323228.1487814,128718,373.39563
97009.03,97351.57,96852.0,96762.55782512238,96940.27,96686.80600000001,96764.65216203465,96644.06,96978.313,96073.09101552266,97883.53498447733,45.25767868939985,27960079.2857937,50749811.8383221,98789,287.88746
97101.28,97334.25,96988.0,96875.46521674826,97009.03,96759.064,96825.85722348289,96648.187,96956.9785,96086.86993529821,97827.08706470179,52.46240734202294,19516424.0445853,37055159.1876396,71120,200.80186
96987.61,97300.0,96836.36,96912.84681116551,97101.29,96914.538,96855.26681921326,96674.949,96941.75899999999,96085.79065786896,97797.72734213102,48.05426868009972,18763863.5298797,42964148.6367806,105529,193.29127
96976.0,97250.0,96850.0,96933.89787411035,96987.61,97002.838,96877.21830662902,96673.112,96910.795,96111.43394914817,97710.15605085183,46.02507302270944,24468137.7828074,49691327.8099482,109050,252.15027
95363.44,97044.02,95254.77,96410.41191607357,96976.0,96687.472,96601.98588724193,96601.85500000001,96808.9665,95784.76039026942,97833.17260973057,32.971845785330444,87714484.760391,197161261.839939,345054,914.15075
95377.72,95660.8,95109.13,96066.18127738239,95363.44,96361.20999999999,96379.39208956157,96524.008,96714.401,95532.01298984342,97896.78901015657,34.33519875596211,72584137.7540907,136907312.7247315,269983,760.85475
95715.09,95888.09,95200.0,95949.15085158826,95377.71,96083.972,96258.60989145946,96421.51800000001,96627.31,95418.8919218421,97835.72807815789,40.63815912054081,49600458.4139137,92987226.1771846,161616,518.89197
95612.19,95854.54,95457.62,95836.83056772551,95715.09,95808.888,96141.07900210319,96361.713,96563.3195,95280.65657658972,97845.98242341027,36.69834780733186,26582398.5057362,53096932.8144451,102968,277.7954
95955.22,96444.45,95371.96,95876.29371181701,95612.18,95604.732,96107.28645626624,96303.785,96503.70749999999,95224.53771175828,97782.8772882417,48.69280267693149,48040749.343946,94764923.6392324,150449,500.52127
94836.55,96152.0,94700.0,95529.71247454468,95955.23,95499.354,95876.24346421783,96093.41300000002,96380.93549999999,94957.1619040653,97804.70909593468,38.33968345973727,55964891.8811222,133030381.8637593,187445,586.96659
95592.49,95624.0,94424.0,95550.63831636313,94836.55,95542.30799999999,95824.65192526912,95951.759,96297.9095,94894.7446945328,97701.07430546719,40.16004609985278,56631281.8568358,103400237.4163528,154987,596.51105
95203.11,95740.0,95069.03,95434.7955442421,95592.49,95439.91200000001,95711.6443024929,95761.94200000001,96205.06450000001,94768.87624219773,97641.25275780229,41.150699856767396,32295069.7636873,70114650.3357413,112281,338.22918
95547.41,95640.0,94250.35,95472.3336961614,95203.1,95426.956,95681.78352022146,95617.92199999999,96146.43549999999,94703.03758212607,97589.83341787392,41.357221534394114,67353867.408204,131234482.1815229,151241,709.35475
95186.27,95824.0,95024.0,95376.97913077427,95547.42,95273.166,95591.69015290846,95438.949,96056.0305,94609.7574712604,97502.30352873959,34.52132597698345,30868533.2678197,74125655.4637724,151270,323.65568
94390.84,95410.77,94333.33,95048.26608718286,95186.28,95184.024,95373.35376147056,95341.689,95971.77200000001,94345.27610395406,97598.26789604596,29.521488362191263,53405445.6704384,109025603.070961,211845,563.71345
94449.99,95130.01,93771.37,94848.84072478858,94390.83,94955.524,95205.46944120317,95248.916,95886.462,94127.13636309981,97645.78763690019,29.154656942518386,76402744.5630111,170667780.7074302,303323,809.0743
94723.96,94786.45,93700.42,94807.21381652573,94450.0,94859.694,95117.92227007533,95149.803,95785.6605,94001.40132515828,97569.91967484172,32.64000196326455,82685370.9855575,152691842.5154446,320499,877.59117
96025.15,96043.99,94610.76,95213.19254435049,94723.96,94955.242,95282.87276642527,95191.099,95776.40599999999,93999.51436940533,97553.29763059465,43.91207417812051,77572680.3020703,138319835.3017518,267997,812.60931
95832.03,96509.98,95644.0,95419.47169623367,96025.15,95084.394,95382.71953616611,95178.78,95741.2825,94000.07313932036,97482.49186067964,53.66666301504173,44766481.8012063,87667838.3987538,184404,465.72241
95608.02,95961.53,95352.21,95482.32113082246,95832.02,95327.83,95423.68325686318,95255.927,95674.67,94027.18125426496,97322.15874573504,51.74480271530512,97778596.4354314,126258704.7380472,141318,1022.57116
94824.83,95650.76,94705.07,95263.15742054832,95608.01,95402.79800000001,95314.80084652442,95179.161,95565.45999999999,94003.02492488321,97127.89507511677,43.68199482783697,44034170.8729846,89559484.0603045,200335,462.88192
95404.01,95579.62,94824.83,95310.10828036556,94824.83,95538.808,95331.02069261088,95199.251,95480.5965,94095.03161529228,96866.16138470772,48.616137309375745,35966646.0480419,70952862.1880067,181807,377.78506
95503.87,95554.88,95036.77,95374.69552024371,95404.01,95434.552,95362.4478394089,95194.89700000001,95406.4095,94215.3568489492,96597.46215105079,46.89944260722069,27368249.9939108,58398613.4347608,152540,287.07903
96013.72,96167.98,95493.22,95587.70368016248,95503.87,95470.89,95480.86095951637,95277.642,95358.29550000001,94374.50122868622,96342.0897713138,58.824746503208914,46611882.3687379,85694735.632369,207701,485.77914
96392.39,96445.17,95962.26,95855.93245344165,96013.72,95627.764,95646.59351233157,95477.79699999999,95409.743,94322.62405398702,96496.86194601298,56.35603994633573,48438219.6159372,90715678.8035364,161135,503.7816
95932.42,96538.92,95819.79,95881.42830229444,96392.4,95849.28199999999,95698.56196463491,95626.04,95437.478,94325.77354452758,96549.18245547243,55.73083892421093,27858639.7254476,54961063.1436008,145522,289.71958
96305.0,96423.0,95864.8,96022.6188681963,95932.41,96029.48000000001,95808.82342561038,95784.144,95466.9735,94294.60849575997,96639.33850424002,55.9267192484673,40784308.8442556,83003193.548997,117401,423.99501
94924.34,96350.0,94832.93,95656.52591213086,96305.0,95913.574,95648.00825731756,95674.063,95432.581,94238.0059826498,96627.15601735021,48.23278903981498,46561053.3864475,110919341.1152207,265046,487.91073
94389.67,95621.54,93700.01,95234.24060808725,94924.35,95588.764,95419.21948325982,95529.82699999999,95354.30350000001,94100.23563632456,96608.37136367545,49.99181826190934,121717798.4651643,316595523.4384939,352333,1287.06725
93250.37,94430.89,93107.52,94572.9504053915,94389.67,94960.36,95024.88321357622,95294.062,95274.9945,93718.82317822598,96831.16582177402,42.712102471129526,126403627.3981199,275277810.742223,376280,1350.42492
93980.61,94260.0,92928.82,94375.50360359433,93250.38,94569.99799999999,94835.01535656236,95209.63999999998,95194.4005,93543.39451623824,96845.40648376176,45.72122917311085,106069721.669134,220170862.75532407,320931,1134.50598
93364.26,94135.47,93206.79,94038.42240239623,93980.61,93981.85,94567.60529173285,95005.665,95102.458,93259.81010373161,96945.10589626839,33.372866846207145,59907765.7968265,124294065.6749581,277864,640.32003
92758.55,93747.66,92690.0,93611.79826826416,93364.26,93548.69200000001,94238.68614778141,94731.133,94963.015,92858.63590888219,97067.3940911178,31.736437277752458,57590219.2145711,120959311.1393429,233023,617.70674
93044.79,93710.03,92702.0,93422.7955121761,92758.54,93279.71599999999,94021.61412091205,94434.24,94855.941,92587.83715563247,97124.04484436754,34.88032164331976,59815560.4136092,116902804.294997,217248,641.58459
93186.34,93530.01,92520.0,93343.9770081174,93044.79,93266.91,93869.74609892804,94113.635,94795.71599999999,92414.46869179473,97176.96330820525,39.54355104066641,86537199.4776026,166765291.4374318,255738,931.01589
93964.01,94305.61,93181.83,93550.65467207826,93186.34,93263.59,93886.88499003203,93916.794,94771.41699999999,92365.5247329188,97177.30926708117,41.037329522531486,67215626.4251692,132194301.5848031,243203,715.63042
95191.81,95191.81,93911.5,94097.70644805218,93964.01,93629.1,94124.14408275348,93805.47499999999,94794.8095,92381.772866244,97207.846133756,48.29684999660882,54837764.8115938,96453372.9136025,152484,579.62294
94881.47,95509.09,94683.81,94358.96096536813,95191.8,94053.684,94261.83970407103,93801.188,94737.6255,92394.15013974953,97081.10086025046,43.68287443857939,54377515.4591004,101557292.8542023,174942,571.49092
94550.22,94881.47,94131.11,94422.71397691208,94881.47,94354.76999999999,94314.27248514902,93817.243,94673.535,92386.65422859359,96960.41577140642,39.66736703711267,42440273.6666215,90279023.3019974,187102,449.3696
94123.43,94672.0,94036.0,94322.95265127473,94550.23,94542.188,94279.57385148555,93904.549,94599.3055,92343.98125817486,96854.62974182515,39.815564425771896,25303460.4690959,53549352.9028931,157351,268.15219
93961.45,94320.0,93569.02,94202.4517675165,94123.43,94541.67599999999,94221.73315121545,93902.633,94556.1365,92285.98499068384,96826.28800931615,36.48557473285418,38659933.4031588,82634008.4921306,175959,411.50143
94348.75,94400.0,93810.02,94251.21784501101,93961.45,94373.06399999998,94244.82712372174,94001.08200000001,94503.3735,92267.40045560738,96739.34654439263,46.251297675312905,37150796.0533482,68971271.4353248,134449,394.80723
94412.3,94416.0,94052.7,94304.911896674,94348.75,94279.23000000001,94275.27673759051,94166.457,94448.79500000001,92262.92129559787,96634.66870440215,50.15702040084679,23532341.5142428,51500435.0055412,114445,249.62534
94606.06,94653.45,94311.55,94405.29459778267,94412.3,94290.398,94335.41914893768,94322.584,94378.412,92317.63161710954,96439.19238289045,60.827278201672215,19045057.6798309,39005395.0212379,86061,201.48945
93918.99,94606.07,93830.47,94243.19306518846,94606.06,94249.51,94259.70475822175,94395.849,94254.742,92418.18625350036,96091.29774649964,49.50445205037684,25540241.6529454,55776992.2000091,109895,270.87594
94233.19,94313.61,93810.45,94239.85871012564,93918.99,94303.85800000001,94254.8838930905,94422.76699999999,94169.78050000001,92511.44000516289,95828.12099483713,57.34487871097058,23741805.2409078,42232483.5966467,96149,252.38883
94495.77,94635.7,94125.42,94325.1624734171,94233.2,94333.26200000002,94298.68136707404,94353.163,94079.319,92745.83256321592,95412.80543678408,65.5886132287958,32991992.8224361,59825157.2660185,115575,349.3144
94068.01,94530.42,93952.0,94239.44498227807,94495.77,94264.404,94256.74111851511,94271.817,94036.5025,92763.64527347888,95309.35972652113,58.95424950992675,16734607.3011112,42079927.4486034,117595,177.70335
93972.01,94194.07,93840.0,94150.29998818539,94068.01,94137.594,94204.97182423962,94213.996,94015.6195,92753.49962734811,95277.7393726519,56.93069044908217,15186165.7703417,36617296.6118785,71022,161.59243
94398.6,94425.7,93934.69,94233.06665879027,93972.01,94233.51599999999,94240.17694710514,94241.513,94073.03099999999,92853.7437292455,95292.31827075448,54.086820124981855,19216362.0886301,43919610.137694,62277,203.9538
94304.32,94410.39,94075.1,94256.81777252685,94398.6,94247.742,94251.83932035875,94275.8,94089.21650000001,92866.50549717507,95311.92750282495,39.392845617838255,12919332.3740429,39689372.0139014,60053,137.10928
96085.02,96094.0,94289.24,94866.2185150179,94305.84,94565.59199999999,94585.14489847532,94449.427,94225.25450000001,92760.66198488089,95689.84701511913,60.64370751757047,96560394.2284411,154227052.7888576,166024,1014.55868
97465.06,97498.64,95864.5,95732.49901001193,96085.02,95245.00200000001,95108.76582602525,94754.70300000001,94460.58,92545.18782433277,96375.97217566724,71.74409930473239,138000996.5591933,255206313.36666447,306333,1426.06387
98300.0,98300.0,97235.55,96588.3326733413,97465.06,96110.6,95688.99022129338,95124.097,94723.3405,92261.75020780528,97184.93079219473,79.36799915619157,119117069.1252278,223822085.94807687,244719,1219.3226
98496.23,98666.0,97964.0,97224.2984488942,98299.99,96930.126,96199.3974537855,95581.821,94988.835,92114.4524963148,97863.21750368521,81.73393981803856,97861204.7155895,213503911.065772,205474,995.37403
98797.47,99030.72,98325.78,97748.68896592947,98496.23,97828.756,96671.77428036994,96038.249,95230.508,91936.7444288631,98524.27157113691,81.51124673107944,95893788.8929378,176681814.0799736,217436,970.93145
98618.66,99487.99,98418.16,98038.67931061966,98797.47,98335.48400000001,97025.75350212085,96450.538,95401.8505,91776.70196319911,99026.99903680089,79.31588191016267,74788023.7046843,146327644.3417137,190220,755.84549
97581.09,98743.52,97546.57,97886.14954041311,98618.66,98358.69,97126.7237744625,96801.84599999999,95536.8315,91794.13403153267,99279.52896846733,68.55217192294644,40607512.951444,98730771.2564327,122517,413.80525
97298.01,98056.27,97250.0,97690.10302694209,97581.1,98158.292,97157.86672456023,97134.446,95674.221,91882.60127723005,99465.84072276996,72.18946102057757,60615202.7609515,121938120.8990496,193356,620.55558
98397.96,98462.28,97277.9,97926.05535129472,97298.02,98138.63799999999,97383.33822918564,97534.38200000001,95887.9475,91984.15645030803,99791.73854969196,74.7909764195799,45698670.2099895,77649243.4185843,115254,465.97098
98777.11,99068.9,98355.43,98209.74023419648,98397.95,98134.566,97636.7512784246,97981.661,96128.73049999999,92132.30143788434,100125.15956211564,75.13603261493716,36756651.4893465,74180186.0809028,107086,372.31497
98663.58,99019.1,98492.67,98361.020156131,98777.1,98143.55,97823.44740962013,98239.51699999999,96344.472,92287.23393396469,100401.7100660353,78.01455966816962,18436289.9078074,38866956.0265716,65197,186.62773
98418.42,98878.44,98393.6,98380.15343742067,98663.58,98311.016,97931.62424423464,98334.853,96544.77799999999,92493.6279296929,100595.92807030708,76.62116061388177,26506155.1485536,70528141.9827724,124496,268.82166
97983.18,98597.6,97901.08,98247.82895828046,98418.42,98448.05,97940.99801801014,98303.171,96713.634,92721.63526323538,100705.63273676463,71.43908075674159,23084194.4050408,58737419.4405836,122130,234.98764
98131.07,98353.99,97725.27,98208.90930552031,97983.17,98394.672,97975.5565601901,98266.655,96924.238,93112.66932378586,100735.80667621414,72.74164351941427,27388789.5271575,58221768.4592935,119052,279.35558
98029.48,98280.02,97930.53,98149.09953701355,98131.07,98245.146,97985.3608219737,98189.856,97114.05249999999,93493.4246226062,100734.68037739379,64.43672951789594,24241681.6052623,43154994.3289782,110127,247.02976
98236.01,98354.39,97875.91,98178.06969134236,98029.49,98159.63200000001,98030.93339979666,98151.591,97301.0645,93868.36078747908,100733.76821252091,56.93186906458113,17801235.9110157,33077697.1526918,76794,181.3585
98279.28,98360.65,98159.09,98211.8064608949,98236.01,98131.80399999999,98076.08732710636,98221.41,97511.628,94413.61727632208,100609.63872367791,49.78277461397,10681801.2528548,25103919.5200696,59756,108.71073
97884.38,98581.9,97844.18,98102.66430726327,98279.28,98112.044,98041.23144945066,98280.047,97707.2465,95094.17606866342,100320.31693133657,43.84197781359552,18949062.6564704,44639911.2653128,108466,192.94399
98084.33,98366.79,97873.49,98096.55287150884,97884.39,98102.696,98049.06754955053,98248.684,97891.53300000001,95791.43419790262,99991.6318020974,42.673148920593874,18572211.9623963,39970611.1571866,90484,189.36632
98069.71,98271.76,97926.99,98087.60524767257,98084.33,98110.742,98052.82072235952,98177.94399999999,98079.8025,96831.29071293703,99328.31428706298,44.1631241719576,19331497.2312552,38251627.3222393,67274,197.04788
98189.54,98265.07,98007.69,98121.5834984484,98069.72,98101.448,98077.6787728396,98130.54000000001,98185.02849999999,97362.24146908522,99007.81553091476,58.03830696831668,17108151.5111263,32631351.3376576,68784,174.38715
98457.0,99349.31,98145.75,98233.3889989656,98189.55,98136.992,98146.64626868695,98134.398,98234.6255,97477.61413607396,98991.63686392603,65.37501293420085,71712366.0755828,127260143.546167,278487,725.80203
97907.61,98866.77,97773.83,98124.7959993104,98456.99,98141.638,98103.18512892567,98126.841,98215.006,97444.90261792137,98985.10938207862,42.382344625289484,33710902.5910162,99900719.6017946,193858,342.62162
98176.03,98610.11,97632.02,98141.87399954027,97907.61,98159.978,98116.42965093919,98131.337,98198.996,97440.28003774294,98957.71196225706,40.32943129820759,67987357.1252151,128463741.8703265,318236,692.81652
98462.56,98609.89,98131.85,98248.76933302685,98176.02,98238.548,98179.36244167751,98174.64499999999,98182.2505,97465.52935521159,98898.9716447884,46.93639927088501,21121842.4075085,44832339.37621,165721,214.65696
98710.0,98832.89,98257.32,98402.51288868458,98462.57,98342.64,98275.84199773613,98222.044,98186.8175,97457.33710376006,98916.29789623995,54.44067424900057,26318705.0811535,54332314.6555681,186096,266.80225
98519.98,98724.0,98202.43,98441.6685924564,98710.0,98355.236,98320.23072542046,98246.11399999999,98233.762,97548.93569764106,98918.58830235894,58.835225028282494,23539280.436592,51998813.7861675,178672,239.01443
98425.51,98696.4,98134.4,98436.28239497093,98519.99,98458.816,98339.37241170765,98300.22699999998,98290.137,97761.93025550598,98818.34374449402,54.93295179630296,26842371.4660455,50067623.8187029,170154,272.89539
98570.82,98659.0,98185.21,98481.12826331396,98425.5,98537.774,98381.45379139716,98348.876,98298.78,97757.64583984869,98839.91416015131,58.93849029434506,16165999.5650707,33876016.3705296,101756,164.1965
98756.26,98978.18,98544.22,98572.83884220931,98570.82,98596.514,98449.60037477949,98417.531,98297.7375,97760.41646943455,98835.05853056545,58.65050464738464,24827721.9289766,56089155.3501749,98700,251.2814
99018.52,99299.99,98734.66,98721.39922813955,98756.26,98658.218,98553.04030663776,98500.429,98315.48449999999,97708.37252137753,98922.59647862245,61.45739048490232,39368385.8222453,66798675.8441241,117167,397.31196
99144.62,99400.0,98870.95,98862.4728187597,99018.52,98783.146,98660.60025088543,98569.191,98351.7945,97640.78629477859,99062.80270522142,71.30770583378417,30647458.8447038,53783976.5740332,109792,309.10642
98506.36,99555.0,98384.61,98743.76854583982,99144.62,98799.31599999999,98632.55656890625,98629.066,98377.95349999999,97685.80077103,99070.10622896998,56.214457157138405,47868319.6235202,86360937.6635374,173522,483.78871
98811.16,99100.0,98434.78,98766.23236389321,98506.37,98847.38399999999,98665.02992001419,98692.579,98411.95800000001,97704.2264957946,99119.68950420542,60.05838734793808,22262395.1331379,46087562.0154016,101269,225.46007
99429.6,99569.15,98811.16,98987.35490926215,98811.16,98982.052,98804.0426618298,98789.28300000001,98481.964,97664.9749891001,99298.95301089992,64.81786852882647,34427169.2752849,81974513.6098408,142235,346.76303
99028.66,99963.7,98955.77,99001.12327284145,99429.61,98984.08,98844.88217786074,98821.149,98521.59650000001,97678.3626367221,99364.83036327793,56.61977572013675,61664169.5721332,110703637.0317542,298864,619.53111
99057.01,99250.0,98590.0,99019.7521818943,99028.66,98966.558,98883.45087279513,98874.852,98560.48300000001,97692.91980211835,99428.04619788166,65.13651041142982,42475592.2795671,83324342.4268649,224428,429.57709
98750.34,99194.21,98468.26,98929.94812126287,99057.02,99015.354,98859.24889592329,98907.335,98603.78099999999,97793.7648710152,99413.79712898478,57.48768588509592,34448332.5232162,74720672.9071163,196830,348.42749
98995.17,99167.12,98576.77,98951.6887475086,98750.34,99052.156,98883.96182393722,98949.76999999999,98649.323,97860.12305249636,99438.52294750365,57.020348875505206,32712746.9608956,62067714.0684849,178255,330.8979
98300.0,98995.18,98255.0,98734.45916500574,98995.18,98826.236,98777.78694685773,98904.144,98660.8375,97901.07336751942,99420.60163248057,45.166302763916754,25107971.8533166,62070856.6069994,157256,254.82696
98375.01,98460.0,98076.58,98614.6427766705,98300.0,98695.506,98704.55477470177,98839.79299999999,98670.111,97930.30257942587,99409.91942057414,48.24323505530287,29486371.9367028,62360397.994731,103936,300.03696
98121.2,98484.0,98023.1,98450.16185111368,98375.01,98508.344,98598.49027021053,98737.451,98653.32100000001,97878.72402138551,99427.91797861451,46.44944800821746,20375923.6481461,46291749.7708695,98828,207.50844
97719.99,98292.0,97711.17,98206.7712340758,98121.21,98302.274,98438.76294835407,98658.814,98643.94,97827.88220104162,99459.99779895839,40.632287301613125,29825979.2992459,78674712.3165565,143084,304.37773
95878.56,97772.13,95616.18,97430.7008227172,97719.99,97678.95199999999,97973.27150319878,98365.55399999999,98529.0665,97054.52946795455,100003.60353204545,26.782556218205784,136782600.1358984,320318912.6570279,519832,1417.71588
95439.25,95978.52,95420.26,96766.88388181147,95878.56,97106.802,97512.540320799,97966.519,98377.901,96356.26772850503,100399.53427149497,21.924343421185966,43687656.9197025,103730630.4918742,263016,456.59832
95500.02,95777.4,95199.14,96344.59592120766,95439.4,96531.804,97146.62753519918,97613.655,98217.402,95830.15668703435,100604.64731296565,21.11586622285155,38789481.1769183,79859215.8095418,195275,406.32379
95695.81,96035.5,95469.53,96128.33394747178,95500.02,96046.726,96882.84252879932,97277.535,98076.1935,95442.88292266891,100709.50407733108,26.04589084176898,45703572.6241343,78275311.0300821,152060,477.12828
95680.71,95880.6,95462.57,95979.12596498118,95695.81,95638.87000000001,96664.27297810852,96970.572,97938.95349999999,95103.92209150981,100773.98490849017,21.93342813031215,22547443.913995,50313970.5452434,178049,235.75556
95704.44,95772.9,95288.0,95887.56397665413,95680.71,95604.046,96489.7578911797,96641.499,97795.63450000001,94809.32703684026,100781.94196315977,12.614710203684552,35219530.8478693,87851200.4177669,207372,368.73108
95449.36,96280.25,95234.93,95741.4959844361,95704.45,95606.068,96300.59463823793,96356.43500000001,97630.2895,94504.97430565266,100755.60469434733,12.995165685877183,87545827.8893698,158550709.2137541,410766,914.42819
96042.88,96216.91,95270.0,95841.9573229574,95449.36,95714.64,96253.73743128558,96123.222,97481.5075,94351.14549358717,100611.86950641284,22.098777545940422,55477830.533307,111652445.2428069,443285,578.83274
96519.47,96621.95,95816.86,96067.79488197161,96042.89,95879.372,96302.0524437791,95963.04900000001,97350.25,94294.24496346545,100406.25503653455,29.979089448689777,51562063.6235683,98014248.2085226,316437,535.98576
95824.27,96547.99,95680.0,95986.61992131441,96519.47,95908.084,96215.18290854653,95773.477,97216.14550000001,94138.43662861749,100293.85437138253,23.671143792797807,34552807.3735318,74237924.1770698,261365,359.54574
95743.44,95986.4,95458.66,95905.55994754295,95824.27,95915.88399999999,96129.41147062897,95759.965,97062.7595,94014.11419445729,100111.40480554271,26.360455525589586,24456394.4376954,50827269.3761829,164373,255.45947
96102.25,96198.58,95444.44,95971.12329836197,95743.44,96046.462,96124.4730214237,95826.265,96896.392,94034.12521000329,99758.65878999673,30.032611866073083,27289726.5516045,54536830.3006665,159368,285.11464
95589.6,96114.46,95400.0,95843.94886557465,96102.24,95955.80600000001,96027.22338116485,95835.223,96724.439,93991.23209564481,99457.64590435519,28.726121928995155,28330261.9729633,60314209.2683802,189933,296.26242
95812.63,95933.74,95302.0,95833.50924371644,95589.6,95814.43800000001,95988.20640277123,95846.905,96562.22,94034.53318488142,99089.90681511858,33.477019459990714,29642458.8234654,57149987.7745797,143387,309.99802
95821.92,95963.86,95625.0,95829.64616247764,95812.63,95813.96800000001,95957.97251135827,95861.026,96415.799,94090.64611137344,98740.95188862656,49.28116354035358,13461817.3090204,31260085.1952255,66805,140.51483
95791.6,95887.99,95372.32,95816.96410831844,95821.92,95823.6,95927.72296383858,95869.742,96255.62049999999,94260.71000802114,98250.53099197884,54.989789589041145,22794053.9229771,52016534.5546712,130686,238.29409
95794.56,95930.39,95401.03,95809.49607221229,95791.6,95762.062,95903.51151586793,95904.26200000002,96130.3485,94375.79651626443,97884.90048373556,54.240548244960685,27627157.999325,60067349.1862824,138149,288.70366
