open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change
95123.33,95211.41,95048.3,95190.49,175.08412,16657786.9785082,34073,92.21595,8774287.8841325,95129.85500000001,67.16000000000349
95190.5,95278.85,95102.76,95167.83,284.07406,27037511.0910347,41142,135.66413,12913415.2341962,95190.805,-22.669999999998254
95167.83,95183.61,95010.0,95032.57,144.75849,13769747.343223,31911,60.95749,5798612.8076009,95096.805,-135.25999999999476
95032.58,95130.24,94900.82,94907.89,264.05508,25083226.7365168,73810,104.77359,9953332.5971389,95015.53,-124.69000000000233
94907.88,95015.18,94800.0,94928.2,484.06443,45937092.7928914,89532,177.81422,16877881.951751,94907.59,20.319999999992433
94928.2,95231.58,94010.0,94623.67,1574.50585,148836681.6469037,314999,736.30886,69575852.1448155,94620.79000000001,-304.52999999999884
94623.68,94794.79,94404.9,94511.12,558.58884,52847648.9495373,146023,252.62486,23903003.2263583,94599.845,-112.55999999999767
94511.11,94578.89,93600.0,93900.01,1573.86589,147995662.1215154,250025,439.1949,41261552.1149201,94089.445,-611.1000000000058
93900.01,94117.5,93800.37,93945.01,611.15623,57428591.8110985,148004,306.50756,28803495.1400458,93958.935,45.0
93945.0,93945.01,93600.0,93652.0,863.75577,80985920.0948578,149829,389.64554,36536017.3439965,93772.505,-293.0
93652.0,93880.0,93367.52,93612.89,991.70232,92808649.5700405,163656,318.40407,29804237.28912,93623.76000000001,-39.11000000000058
93612.89,93880.0,93345.0,93858.55,721.84653,67562883.0028829,177939,361.51077,33845120.6265548,93612.5,245.6600000000035
93858.55,93949.52,93121.0,93352.65,1034.06452,96740689.5576656,192575,406.19468,38020194.6626967,93535.26000000001,-505.90000000000873
93352.65,93770.41,93087.97,93135.32,1143.65741,106783604.7394312,201115,488.30649,45598144.2565568,93429.19,-217.3299999999872
93135.32,93871.02,93009.52,93738.2,1037.19753,96866355.5558923,307947,501.0909,46813309.2347075,93440.27,602.8799999999901
93738.19,93908.24,93500.0,93583.96,575.76998,53920649.7605865,233984,282.22693,26432897.1994717,93704.12,-154.22999999999593
93583.96,94274.29,93368.93,93948.42,1152.47209,108051429.6475829,304680,593.42738,55647892.0235305,93821.60999999999,364.45999999999185
93948.41,93973.61,93413.72,93906.41,767.45195,71873905.744339,211542,383.20947,35889320.7069658,93693.66500000001,-42.0
93906.41,94080.0,93639.87,93722.71,402.93622,37826054.9415178,131417,178.44192,16753515.7895678,93859.935,-183.6999999999971
93722.72,93979.45,93264.14,93280.26,563.78609,52773038.6690346,158805,254.79091,23866423.4215909,93621.795,-442.4600000000064
93280.27,93581.53,93240.03,93581.53,472.45526,44114858.5707101,151424,243.75906,22760595.903622,93410.78,301.25999999999476
93581.53,94060.35,93517.38,93901.29,632.83617,59382862.1094038,165380,387.17927,36333661.0847523,93788.865,319.75999999999476
93901.29,93947.99,93319.99,93731.65,770.90489,72152164.549961,153708,339.50445,31791581.1774286,93633.99,-169.63999999999942
93731.66,93967.21,93723.29,93851.11,373.2132,35022463.6363041,130233,199.06828,18680600.8017706,93845.25,119.44999999999709
93851.1,94023.84,93686.68,93892.35,459.50171,43132232.4705259,144230,208.80233,19600027.8229878,93855.26,41.25
93892.35,94068.56,93730.95,93793.27,304.04427,28544126.5989601,82150,134.27663,12606415.1113175,93899.755,-99.08000000000175
93793.27,93953.09,93469.56,93923.14,547.14351,51280922.2529628,119059,255.04247,23905341.228586,93711.325,129.86999999999534
93923.14,94277.23,93722.06,93750.69,646.55159,60746808.6579143,157606,303.48596,28518981.2400237,93999.64499999999,-172.4499999999971
93750.68,93820.9,92613.0,92680.52,2283.46335,212660927.6044388,337948,863.20903,80376298.2356128,93216.95,-1070.159999999989
92680.52,93120.0,91820.46,91883.99,3137.00815,289957460.5455252,527742,1156.54821,106975578.2776443,92470.23000000001,-796.5299999999988
