timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-25 01:00:00,3482.73000000,3491.41000000,3466.26000000,3473.31000000,9676.16380000,2024-12-25 01:59:59.999,33668584.82820900,91728,4523.53050000,15738996.30410200,0
2024-12-25 02:00:00,3473.30000000,3491.74000000,3458.00000000,3485.31000000,11761.00050000,2024-12-25 02:59:59.999,40862415.67751600,92355,6217.61010000,21602999.32346800,0
2024-12-25 03:00:00,3485.31000000,3495.97000000,3468.16000000,3478.23000000,8020.03740000,2024-12-25 03:59:59.999,27915239.38415200,75924,4065.79000000,14152144.24777200,0
2024-12-25 04:00:00,3478.23000000,3492.33000000,3469.61000000,3488.81000000,5181.63880000,2024-12-25 04:59:59.999,18054452.61440700,69176,2948.56720000,10274149.50706900,0
2024-12-25 05:00:00,3488.81000000,3499.00000000,3483.13000000,3492.20000000,4477.60040000,2024-12-25 05:59:59.999,15637830.04070800,48824,2467.82260000,8618480.26589800,0
2024-12-25 06:00:00,3492.19000000,3509.68000000,3482.60000000,3486.70000000,7320.99790000,2024-12-25 06:59:59.999,25582689.53716200,91737,3856.84610000,13482456.91282600,0
2024-12-25 07:00:00,3486.70000000,3505.69000000,3480.00000000,3489.22000000,6489.82020000,2024-12-25 07:59:59.999,22658465.68059100,75917,3394.32010000,11851281.44262200,0
2024-12-25 08:00:00,3489.21000000,3502.40000000,3481.00000000,3489.20000000,8367.78860000,2024-12-25 08:59:59.999,29230244.14604100,81706,3617.73520000,12637050.77429300,0
2024-12-25 09:00:00,3489.20000000,3499.62000000,3483.73000000,3494.99000000,6638.25230000,2024-12-25 09:59:59.999,23172559.68707000,68115,3773.35020000,13172698.58065400,0
2024-12-25 10:00:00,3494.99000000,3547.95000000,3492.00000000,3514.79000000,25374.12030000,2024-12-25 10:59:59.999,89493844.21145300,187150,13904.44110000,49048623.69010200,0
2024-12-25 11:00:00,3514.69000000,3524.81000000,3465.43000000,3471.04000000,16308.91730000,2024-12-25 11:59:59.999,57008441.20526500,149726,7501.28260000,26231080.54514300,0
2024-12-25 12:00:00,3471.04000000,3492.67000000,3457.70000000,3478.45000000,16372.00290000,2024-12-25 12:59:59.999,56907006.28951800,169176,7041.33190000,24476246.33754200,0
2024-12-25 13:00:00,3478.45000000,3490.93000000,3473.99000000,3482.57000000,7790.44440000,2024-12-25 13:59:59.999,27131104.14579900,81939,3874.34420000,13495572.75880500,0
2024-12-25 14:00:00,3482.57000000,3501.05000000,3478.53000000,3490.59000000,8613.94880000,2024-12-25 14:59:59.999,30078993.51245700,94318,4737.68480000,16543583.36484400,0
2024-12-25 15:00:00,3490.60000000,3491.63000000,3458.70000000,3472.99000000,10487.40770000,2024-12-25 15:59:59.999,36422692.78072500,89565,4473.31290000,15538007.87047400,0
2024-12-25 16:00:00,3473.00000000,3478.80000000,3440.93000000,3454.48000000,13094.58330000,2024-12-25 16:59:59.999,45248279.25151900,115146,6072.76370000,20985085.84008700,0
2024-12-25 17:00:00,3454.49000000,3472.22000000,3446.60000000,3471.00000000,5580.95260000,2024-12-25 17:59:59.999,19310246.30260300,69085,3068.67110000,10619901.87881000,0
